⁉️|!?|?|interpunkční znaménka|otázka|otazník|vykřičník a otazník|značka|zvolání
ℹ️|informace|značka informace
↔️|šipka doleva a doprava|šipka vlevo a vpravo
↕️|dolů|nahoru|šipka nahoru a dolů
↖️|severozápad|šikmo|šipka doleva nahoru|šipka vlevo nahoru|směr|strany|světové|vedlejší
↗️|severovýchod|šikmo|šipka doprava nahoru|šipka vpravo nahoru|směr|strany|světové|vedlejší
↘️|jihovýchod|šikmo|šipka doprava dolů|šipka vpravo dolů|směr|strany|světové|vedlejší
↙️|jihozápad|šikmo|šipka doleva dolů|šipka vlevo dolů|směr|strany|světové|vedlejší
⌨️|klávesnice|počítač
☀️|hvězda|jasno|jasný|paprsky|počasí|slunce|slunečno|sluníčko|slunný|vesmír
☁️|mráček|mračna|mrak|oblak|počasí|zamračeno
☂️|déšť|deštník|fialová|oblečení|otevřený deštník|paraple|počasí|pršet|prší
☃️|chladno|mrznout|počasí|sněhulák|sníh|zima
☄️|kometa|kosmické těleso|kosmos|vesmír|vlasatice
☑️|✓|fajfka|hlasování|hotovo|krabice|okénko|políčko|volby|zaškrtnuté políčko|zaškrtnutí
☔|déšť|deštník s kapkami deště|dešťové kapky|kapka|oblečení|paraple|počasí|pršet|prší
☕|čaj|horký|kafčo|kafe|kafíčko|káva|kavárna|kofein|kouřící|nápoj|pára|pití|ráno|starbucks|teplý nápoj
☘️|irsko|irský|jetel|rostlina|štěstí|trojlístek|zelený
☠️|kosti|kostra|lebka a zkřížené hnáty|lebka se zkříženými hnáty|mrtvý|obličej|příšera|smajlík|smrt|tělo|tvář|výraz|zkřížené hnáty
☢️|radioaktivita|radioaktivity|radioaktivní|značka
☣️|biohazard|biologické|nebezpečí|riziko|značka
☦️|křesťanský|křesťanství|kříž|náboženství|pravoslavný kříž
☸️|buddhismus|buddhista|dharma|kolo dharmy|kormidlo|náboženství
☹️|mračit se|obličej|smajlík|smutek|smutný|tvář|výraz|zamračení|zamračený obličej|zamračený výraz
♈|beran|horoskop|skopec|znamení berana|zvěrokruh
♉|býk|horoskop|tur|vůl|znamení býka|zvěrokruh
♐|horoskop|střelec|znamení střelce|zvěrokruh
♑|horoskop|koza|kozoroh|znamení kozoroha|zvěrokruh
♒|horoskop|nosič|voda|vodnář|vodonoš|znamení vodnáře|zvěrokruh
♓|horoskop|ryba|ryby|znamení ryb|zvěrokruh
♠️|barva karty|hra|karta|piky
♣️|barva karty|hra|karta|kříže
♥️|barva karty|červený|city|emoce|hra|karta|láska|srdce|srdíčko
♦️|barva karty|hra|kára|karta|káry
♨️|horké prameny|horko|horký pramen|lázeň|pára|pramen|termální prameny|vřídlo
⚒️|hornictví|horník|kladivo a špičák|mlátek a želízko|nářadí|nástroj|práce|špičák|težba|zaměstnání
⚓|cestování|kotva|loď|moře|nástroj|oceán|plavba|přístav|zakotvit|zařízení
⚔️|boj|kordy|legenda|meče|pohádka|rytíř|šavle|zbraň|zkřížené
⚖️|hmotnost|miskové váhy|nářadí|nástroj|rovnováha|spravedlnost|váha|váhy|vyvažovací váhy|znamení zvěrokruhu|zvěrokruh
⚗️|alembik|chemie|destilace|destilační přístroj|křivule|laboratoř|náčiní|nádobí|nástroj
⚙️|mechanika|nářadí|nástroj|ozubené kolo|převod|přístroj
✂️|nástroj|nůžky|papír|šmik|střih|stříhání|stříhat
✅|✓|bílá značka zaškrtnutí|fajfka|hotovo|opraveno|ověřeno|správně|tlačítko se značkou zaškrtnutí|zaškrtnutí|zelené tlačítko|značka
✈️|cestování|doprava|letadlo|létat|letiště|letoun|tryskáč|tryskové letadlo
✉️|dopis|e-mail|email|list|obálka|pošta|psaníčko|zásilka
✒️|atrament|černé pero|hrot černého pera|inkoustové pero|pero|plnicí pero|tuš
✔️|✓|fajfka|hotovo|opraveno|ověřeno|správně|velká značka zaškrtnutí|zaškrtnutí|značka
✖️|×|krát|křížek|násobení|násobit|součin|x|znak|zrušení|zrušit
✡️|davidova hvězda|hexagram|hvězda|judaizmus|náboženství|víra|židovská hvězda|židovský
✨|*|čarovat|hvězda|hvězdičky|jiskra|jiskřit|jiskry|kouzlo|magie|noc|třpytit se|zářit
✳️|*|hvězda|hvězdička|osmicípá hvězdička|zelená
✴️|*|hvězda|hvězdička|oranžová|osmicípá hvězda
❄️|chladno|počasí|sněhová vločka|sněžit|sníh|vločka|zima
❇️|*|hvězdička|jiskérka|jiskra|jiskřička|jiskřit|třpyt
❓|?|červený otazník|dotaz|interpunkční znaménka|otázka|otazník|ptát se|značka
❔|?|bílý otazník|interpunkční znaménka|obrys|otazník|značka
❕|!|bílý vykřičník|interpunkce|interpunkční znaménka|obrys|vykřičník|značka
❗|!|červený vykřičník|interpunkční znaménka|pozor|rozkaz|vykřičník|výstraha|značka
❣️|!|interpunkce|interpunkční znaménka|srdce jako vykřičník|vykřičník|značka|znaménko
❤️|červený|city|emoce|láska|rudé srdce|srdce|zamilovaný
➕|+|kladný|matematika|plus|přičíst|přičítat|připočítat|sčítání|sčítat|sečíst|součet|velké znaménko plus|znak plus
➖|-|−|matematika|minus|mínus|odčítání|odečíst|odečítat|počítat|rozdíl|velké znaménko minus|záporný|znak minus
➗|÷|dělení|děleno|matematika|podíl|velké znaménko dělení|znak dělení
⤴️|nahoru|šipka doprava stáčející se nahoru|šipka vpravo zatáčející nahoru
⤵️|dolů|šipka doprava stáčející se dolů|šipka vpravo zatáčející dolů
〰️|čára|dlouhá vlnovka|interpunkce|interpunkční|pomlčka|vlnitá|vlnovka|vlny|znaménka
㊗️|blahopřání|blahopřejeme|gratulace|gratulovat|ideogram|japonský kruhový ideogram gratulace|japonština|štěstí|štítek s japonským znakem blahopřání
㊙️|ideogram|japonský kruhový ideogram tajemství|japonština|štítek s japonským znakem tajné|tajemství|utajení
