⁉️|!?|?|nie rozumiem|pytajnik|pytanie|wykrzyknik ze znakiem zapytania|zaskoczenie|znak zapytania
ℹ️|informacja|informacje|punkt informacyjny|źródło informacji
↔️|dwukierunkowa|lewo-prawo|na boki|strzałka
↕️|dwukierunkowa|góra-dół|strzałka
↖️|kierunek|północny zachód|strzałka do góry w lewo|strzałka w górę w lewo
↗️|kierunek|północny wschód|strzałka do góry w prawo|strzałka w górę w prawo
↘️|kierunek|południowy wschód|strzałka w dół w prawo
↙️|kierunek|południowy zachód|strzałka na dół w lewo|strzałka w dół w lewo
⌨️|klawiatura|komputer|pisać
☀️|jasne|kosmos|pogoda|promienie|słońce|słonecznie
☁️|chmura|pogoda|zachmurzenie
☂️|deszcz|opady|pada|parasol|pogoda
☃️|bałwan i płatki śniegu|bałwanek i płatki śniegu|pogoda|śnieg|zabawa na śniegu|zima|zimno
☄️|kometa|kosmos|meteoryt|ogon
☑️|parafka|pole ze znacznikiem wyboru|przycisk|ptaszek|tak|zaznaczenie
☔|deszcz|opady|pada|parasol z kroplami deszczu|parasolka|pogoda
☕|filiżanka|gorąca|gorący|herbata|kawa|napój|parująca|picie
☘️|irlandia|koniczyna|koniczynka|roślina
☠️|czaszka z piszczelami|duch|kościotrup|piraci|piszczele|potwór|śmierć|szkielet|toksyczne|trupia czaszka
☢️|ostrzeżenie|promieniowanie|radiacja|radioaktywne
☣️|biozagrożenie|niebezpieczeństwo|organizm|zagrożenie ze strony organizmów żywych|żywy
☦️|chrześcijaństwo|krzyż prawosławny|krzyżyk|ortodoksyjny|religia
☸️|buddysta|buddyzm|dharma|koło dharmy|religia
☹️|buźka|grymas|niezadowolenie|smutek|smutny|zachmurzona twarz
♈|baran|znak zodiaku|zodiak
♉|byk|znak zodiaku|zodiak
♐|strzelec|znak zodiaku|zodiak
♑|koziorożec|znak zodiaku|zodiak
♒|wodnik|znak zodiaku|zodiak
♓|ryby|znak zodiaku|zodiak
♠️|gra|karta|pik|talia
♣️|gra|karta|talia|trefl
♥️|gra|karta|kier|kocham|talia
♦️|gra|karo|karta|talia
♨️|gorące źródła|para|woda|źródło
⚒️|kilof|młoty|narzędzia
⚓|kotwica|morze|ocean|okręt|przyrząd|statek
⚔️|biała broń|broń|miecze|skrzyżowane
⚖️|ciężar|narzędzie|równowaga|sprawiedliwość|szalki|waga szalkowa|ważyć|zodiak
⚗️|alembik|chemia|kolba|menzurka|naczynie|probówka|szklane
⚙️|kółko|koło zębate|skrzynia biegów|zębate|zębatka
✂️|ciąć|narzędzie|nożyczki|ostre|przeciąć
✅|parafka|przycisk ze znacznikiem wyboru|ptaszek|tak|zaznaczenie|znacznik wyboru
✈️|podróż|pojazd|samolot
✉️|e-mail|email|koperta|list|mail|wiadomość
✒️|pióro|pisać|stalówka|z czarną stalówką|ze stalówką
✔️|gruby znacznik wyboru|haczyk|parafka|ptaszek|tak|zaznaczenie|znacznik wyboru
✖️|×|anuluj|iks|matematyka|mnożenie|x|znak mnożenia
✡️|dawid|gwiazda dawida|gwiazda dawidowa|judaizm|religia|żydowska
✨|*|błysk|gwiazda|gwiazdki|gwiazdy|iskry|noc|świecący|świeci
✳️|*|gwiazdka ośmioramienna
✴️|*|gwiazda ośmioramienna|gwiazdka
❄️|płatek śniegu|pogoda|śnieg|śnieżynka|zima|zimno
❇️|*|iskra
❓|?|co?|czerwony znak zapytania|o co chodzi?|pytajnik|pytanie|znak zapytania
❔|?|biały znak zapytania|co?|o co chodzi?|pytajnik|pytanie|znak zapytania
❕|!|biały wykrzyknik|krzyk|okrzyk|wykrzyknik
❗|!|czerwony wykrzyknik|krzyk|okrzyk|wykrzyknik
❣️|czerwony wykrzyknik|kocham|serce|wykrzyknik w kształcie serca|znak interpunkcyjny
❤️|czerwone|kocham|miłość|serce
➕|+|dodać|dodawać|dodawanie|matematyka|plus|znak
➖|-|−|matematyka|minus|odejmowanie|odjąć|znak
➗|÷|dzielenie|matematyka|znak dzielenia
⤴️|strzałka w prawo skręcająca w górę|w górę|zakręt
⤵️|strzałka w prawo skręcająca dół|strzałka w prawo skręcająca w dół|w dół|zakręt
〰️|fala|falista kreska|linia|pofalowana|znak
㊗️|gratulacje|ideogram|japoński|przycisk
㊙️|ideogram|japoński|przycisk|sekret|tajemnica
😀|haha|hehe|roześmiana buźka|śmiech|szeroko uśmiechnięta twarz|uśmiech
😃|buźka|haha|hehe|radosny|śmiech|szczęśliwy|uśmiechnięta twarz z otwartymi ustami|wesoły
😄|buźka|haha|hehe|śmiech|uśmiechnięta twarz z otwartymi ustami i roześmianymi oczami|wesoły|zadowolenia
😁|buźka|haha|hehe|śmiech|szeroko uśmiechnięta twarz o roześmianych oczach|uśmiech|wyszczerzone|zęby
😆|buźka|hahaha|hehe|lol|rozbawienie|satysfakcja|śmiech|uśmiechnięta twarz z przymrużonymi oczami|wesoły
😅|buźka|gafa|haha|hehe|kropla potu|oblana zimnym potem|pot|śmiech|uśmiechnięta twarz z otwartymi ustami, oblana zimnym potem|wesoły|zawstydzony
